Id,SalePrice
2735,122867.63118835217
2736,143397.61829106152
2737,115266.18536648992
2738,151764.24124857574
2739,164335.73282311557
2740,134530.937296446
2741,135670.702560059
2742,158219.5484311741
2743,137482.2832595964
2744,147043.51339103855
2745,142804.22849855272
2746,128656.443131004
2747,152614.15832436658
2748,116477.42571923416
2749,121421.94732425251
2750,120528.31444677233
2751,119721.09854904255
2752,226966.36974972725
2753,151521.5465199144
2754,227438.5260836195
2755,132305.48167208018
2756,96492.4064041807
2757,87755.63692394245
2758,85653.4767290821
2759,137477.91203498706
2760,139086.92421140615
2761,142531.1989254374
2762,143101.81039666134
2763,190749.80234947742
2764,151225.08554974987
2765,236717.0216862434
2766,128587.34616103378
2767,88217.89467400507
2768,133119.42949628635
2769,121260.08727917091
2770,140112.453075185
2771,105936.48694981245
2772,109404.58058220694
2773,139645.66419271653
2774,128266.40533014704
2775,115611.72415249287
2776,141922.24475109787
2777,130473.73988733413
2778,110935.17072309463
2779,111496.71766328393
2780,107442.21245015126
2781,89051.06395026602
2782,84308.35608171819
2783,91724.62668926637
2784,103349.057227329
2785,122877.61907143847
2786,62857.132163915056
2787,112661.63672730704
2788,73442.45149700112
2789,167409.1856384216
2790,91770.83345511326
2791,108343.55740763088
2792,68565.62109114931
2793,166389.66157009805
2794,87388.35789191422
2795,116600.28648117546
2796,101812.60538513101
2797,199257.41430492344
2798,98836.87729086047
2799,109819.19234262031
2800,88084.52777189898
2801,104904.05336966262
2802,133281.0661000899
2803,183365.91133200933
2804,137542.90862644633
2805,101915.45608251225
2806,99071.13207753551
2807,148539.0949398792
2808,138001.89466582934
2809,121673.87066284243
2810,120442.2734134782
2811,155646.67953291608
2812,142809.11430380394
2813,183708.4711593078
2814,176045.43111658265
2815,108621.26061031791
2816,246187.26396071163
2817,147004.7923260306
2818,119086.53278562965
2819,150067.88008618532
2820,129043.49016601837
2821,121367.99407240203
2822,179795.2552788458
2823,272789.63680663606
2824,164142.60935954557
2825,143023.48035710404
2826,136442.77730876164
2827,143478.11810003527
2828,231157.21478557176
2829,197061.40077501454
2830,239374.27636269323
2831,186561.58819483576
2832,241424.45720359124
2833,274725.63816084096
2834,214554.3543573822
2835,233909.9919263774
2836,204502.96295420203
2837,173540.78364489946
2838,154313.04264586573
2839,189126.18759224677
2840,190853.60714201324
2841,202523.54686595465
2842,223162.997309639
2843,148221.54025182573
2844,159862.69045851528
2845,113235.3209670698
2846,207953.5870362533
2847,189396.59765226181
2848,233767.0065695438
2849,210419.3297692371
2850,274354.4328434871
2851,245131.6212608532
2852,241341.60904136155
2853,225886.475812108
2854,133099.59751216398
2855,202206.7466897031
2856,205011.42248472542
2857,197026.3187078438
2858,199447.36673504434
2859,127560.35089734377
2860,123875.38492228017
2861,138185.45690068128
2862,202914.8926367371
2863,136271.73037745815
2864,249133.7127545281
2865,125068.59307871111
2866,164853.2701197452
2867,95178.88074152535
2868,127150.15999810735
2869,123790.61919659481
2870,139115.25640821256
2871,112245.31032377074
2872,65534.7254747747
2873,121873.6573866969
2874,122564.67044742953
2875,114197.84887924402
2876,169517.20785603425
2877,124661.91220097008
2878,165568.84133658657
2879,135973.4216763367
2880,115224.42101378865
2881,155028.03427867414
2882,152071.29648463798
2883,170415.49886422468
2884,207368.53317420607
2885,167569.51741916058
2886,200656.48938189726
2887,98697.8719453026
2888,118386.4337861338
2889,71634.14713137376
2890,71455.57518210766
2891,137087.71012726944
2892,62197.49306707231
2893,92114.83389750942
2894,66212.09668248531
2895,249830.99759404044
2896,220813.59351568267
2897,189541.45441928454
2898,171391.0708365662
2899,222763.60779348257
2900,147107.71029175498
2901,223747.11016947433
2902,186484.37278860548
2903,319308.2863332816
2904,331815.769918797
2905,81478.76032477205
2906,177993.31036662895
2907,107526.83858810907
2908,119468.64866397622
2909,168330.98082447206
2910,69498.14799975742
2911,85485.03167907042
2912,148687.60367595157
2913,85226.39903174032
2914,81132.53416489947
2915,82687.60683419794
2916,86678.35080254833
2917,160164.81729683644
2918,122392.8566478817
2919,215692.9420304441
